months_as_customer,policy_deductable,policy_annual_premium,umbrella_limit,incident_type,collision_type,incident_severity,authorities_contacted,property_damage,total_claim_amount,fraud_reported,injury_share,vehicle_share,property_share,claim_to_premium,claim_to_deductible,has_umbrella_policy
293,2000,1239.06,0,Single Vehicle Collision,Front Collision,Total Loss,Police,Not recorded,57310,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,46.25280454538118,28.655,0
179,2000,1246.68,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,Not recorded,53100,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,42.59312734623159,26.55,0
76,1000,1622.67,0,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NO,74700,0,0.2,0.7,0.1,46.03523821849174,74.7,0
105,500,1082.36,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NO,60500,0,0.2,0.7,0.1,55.896374588861384,121.0,0
97,1000,1270.55,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,YES,84920,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,66.83719648970919,84.92,0
148,1000,1236.32,5000000,Single Vehicle Collision,Side Collision,Total Loss,Police,NO,61050,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,49.380419308916785,61.05,1
77,2000,785.82,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,YES,69080,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,87.90817235499223,34.54,0
295,500,1265.84,0,Vehicle Theft,No Collision,Minor Damage,Police,YES,4560,0,0.16666666666666666,0.75,0.08333333333333333,3.6023510080262913,9.12,0
126,500,1508.9,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NO,67800,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,44.93339518854795,135.6,0
132,2000,1106.84,0,Vehicle Theft,No Collision,Minor Damage,Police,YES,5600,0,0.2,0.7,0.1,5.059448520111308,2.8,0
370,2000,1389.13,7000000,Vehicle Theft,No Collision,Minor Damage,Police,Not recorded,9000,0,0.1,0.7,0.2,6.4788752672536045,4.5,1
257,1000,974.84,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,NO,85320,0,0.25,0.6666666666666666,0.08333333333333333,87.52205490131713,85.32,0
9,2000,1304.46,0,Vehicle Theft,No Collision,Trivial Damage,Police,NO,5940,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,4.553608389678487,2.97,0
185,500,1257.36,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,YES,51370,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,40.85544315072851,102.74,0
234,500,1257.04,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,NO,51600,0,0.2,0.7,0.1,41.04881308470693,103.2,0
253,2000,719.52,0,Parked Car,No Collision,Trivial Damage,Police,NO,5400,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,7.5050033355570385,2.7,0
233,2000,1524.18,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,Not recorded,48870,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,32.06314214856513,24.435,0
274,500,1395.58,0,Vehicle Theft,No Collision,Minor Damage,Police,NO,5590,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,4.005503088321702,11.18,0
297,1000,1243.68,0,Multi-vehicle Collision,Front Collision,Major Damage,Other,Not recorded,54960,1,0.125,0.875,0.0,44.19143187958317,54.96,0
273,1000,1189.04,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NO,39800,0,0.2,0.7,0.1,33.47238108053556,39.8,0
147,2000,1375.29,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,Not recorded,56160,1,0.1111111111111111,0.7777777777777778,0.1111111111111111,40.835023885871344,28.08,0
285,500,1389.13,0,Single Vehicle Collision,Side Collision,Total Loss,Fire,NO,52700,0,0.1,0.7,0.2,37.93741406491833,105.4,0
289,1000,1387.51,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,YES,68580,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,49.42667079876902,68.58,0
427,1000,1178.61,7000000,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,YES,90860,1,0.14285714285714285,0.6428571428571429,0.21428571428571427,77.09081036135788,90.86,1
380,2000,1166.62,6000000,Parked Car,No Collision,Trivial Damage,Police,NO,5700,0,0.1,0.8,0.1,4.88590972210317,2.85,1
13,1000,1556.31,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,YES,94930,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,60.99684510155432,94.93,0
282,500,1452.27,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NO,46800,1,0.1,0.7,0.2,32.225412629882875,93.6,0
312,1000,1212.07,0,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NO,56320,0,0.125,0.75,0.125,46.46596318694465,56.32,0
266,2000,1578.54,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NO,83490,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,52.89064578661295,41.745,0
30,500,1488.26,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,NO,57900,0,0.1,0.8,0.1,38.904492494591,115.8,0
198,1000,1096.39,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,Not recorded,49410,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,45.066080500551806,49.41,0
290,2000,1215.36,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,Not recorded,66200,0,0.1,0.8,0.1,54.46945760926804,33.1,0
260,2000,1482.57,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NO,64080,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,43.22224245735446,32.04,0
233,1000,954.18,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,Not recorded,42500,0,0.2,0.7,0.1,44.540862311094344,42.5,0
130,2000,1193.4,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,NO,48950,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,41.0172616054969,24.475,0
230,1000,1023.11,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NO,58850,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,57.52069669927965,58.85,0
212,1000,1524.45,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,YES,82400,0,0.1,0.8,0.1,54.05228115057889,82.4,0
299,1000,1653.32,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,YES,54240,0,0.125,0.75,0.125,32.80671618319503,54.24,0
91,1000,1022.46,0,Multi-vehicle Collision,Front Collision,Minor Damage,Other,Not recorded,74200,0,0.1,0.8,0.1,72.57007609099622,74.2,0
398,2000,1396.43,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,YES,47430,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,33.96518264431443,23.715,0
218,500,1521.55,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,Not recorded,68200,1,0.2,0.7,0.1,44.822713680128814,136.4,0
152,1000,1034.27,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NO,63900,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,61.78270664333298,63.9,0
212,1000,1255.35,0,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NO,59300,0,0.2,0.7,0.1,47.237822121320754,59.3,0
242,2000,1396.89,6000000,Multi-vehicle Collision,Front Collision,Minor Damage,Other,NO,66900,1,0.1,0.7,0.2,47.89210317204647,33.45,1
80,500,795.31,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,YES,40810,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,51.31332436408445,81.62,0
260,500,982.22,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,Not recorded,75400,0,0.2,0.7,0.1,76.76487955855103,150.8,0
133,500,1074.07,0,Parked Car,No Collision,Minor Damage,Police,NO,4200,0,0.1,0.7,0.2,3.9103596599849175,8.4,0
290,1000,1311.3,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,YES,52650,1,0.1111111111111111,0.7777777777777778,0.1111111111111111,40.150995195607415,52.65,0
322,2000,1277.12,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,Not recorded,42240,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,33.07441743923829,21.12,0
228,500,1388.62,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,YES,59490,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,42.841094035805334,118.98,0
195,1000,1406.52,8000000,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NO,44200,1,0.1,0.8,0.1,31.425077496231836,44.2,1
247,500,1558.29,0,Vehicle Theft,No Collision,Trivial Damage,Police,YES,7700,0,0.1,0.7,0.2,4.941313876107785,15.4,0
405,1000,1132.47,4000000,Multi-vehicle Collision,Front Collision,Total Loss,Other,Not recorded,61440,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,54.253092797160186,61.44,1
144,2000,1896.91,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,YES,54400,1,0.1,0.7,0.2,28.678218787396343,27.2,0
338,500,1143.46,4000000,Single Vehicle Collision,Front Collision,Total Loss,Other,YES,58560,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,51.212985150333196,117.12,1
121,500,1285.42,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,NO,67300,1,0.1,0.8,0.1,52.35642824913258,134.6,0
398,2000,1305.26,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,Not recorded,36740,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,28.14764874431148,18.37,0
9,1000,1073.83,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,Not recorded,85690,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,79.79847834387193,85.69,0
115,1000,1051.67,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,YES,34160,1,0.0,0.875,0.125,32.48167200737874,34.16,0
280,1000,1387.35,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NO,61320,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,44.19937290517894,61.32,0
254,500,1083.64,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,YES,79680,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,73.52995459746779,159.36,0
141,1000,1851.78,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,NO,61740,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,33.34089362667272,61.74,0
441,500,1270.29,4000000,Parked Car,No Collision,Minor Damage,Police,NO,6400,0,0.1,0.8,0.1,5.038219619142086,12.8,1
381,500,1459.99,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,YES,60600,0,0.2,0.7,0.1,41.507133610504184,121.2,0
191,2000,1253.44,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NO,56320,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,44.932346183303544,28.16,0
145,1000,1142.48,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,YES,52250,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,45.73384216791541,52.25,0
479,1000,1188.45,0,Multi-vehicle Collision,Rear Collision,Total Loss,Other,Not recorded,53900,0,0.1,0.7,0.2,45.35319113130548,53.9,0
215,1000,1125.4,0,Vehicle Theft,No Collision,Trivial Damage,Police,Not recorded,2640,0,0.08333333333333333,0.75,0.16666666666666666,2.3458325928558734,2.64,0
41,500,1294.41,0,Vehicle Theft,No Collision,Minor Damage,Police,YES,8970,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,6.92979813196746,17.94,0
45,500,1459.5,0,Parked Car,No Collision,Minor Damage,Police,Not recorded,6000,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,4.110996916752312,12.0,0
156,500,1367.99,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,Not recorded,55200,1,0.2,0.7,0.1,40.35117215769121,110.4,0
246,500,1594.37,0,Parked Car,No Collision,Trivial Damage,Police,NO,7260,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,4.5535227080288765,14.52,0
178,500,1035.99,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NO,64680,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,62.43303506790606,129.36,0
237,500,911.53,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,NO,59200,0,0.0,0.8,0.2,64.94575055127095,118.4,0
127,500,1319.97,0,Vehicle Theft,No Collision,Minor Damage,Police,YES,4700,0,0.1,0.7,0.2,3.560686985310272,9.4,0
1,2000,1391.63,0,Single Vehicle Collision,Side Collision,Total Loss,Other,YES,69400,0,0.1,0.8,0.1,49.86957740203933,34.7,0
5,500,915.41,5000000,Single Vehicle Collision,Side Collision,Total Loss,Police,YES,40500,0,0.1,0.8,0.1,44.24247058695011,81.0,1
64,1000,1468.82,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NO,60000,0,0.08333333333333333,0.75,0.16666666666666666,40.849116978254656,60.0,0
142,500,1412.76,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,YES,67320,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,47.651405758939944,134.64,0
97,500,1588.26,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,YES,75690,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,47.6559253522723,151.38,0
121,1000,1140.91,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NO,64300,1,0.1,0.8,0.1,56.35852082986388,64.3,0
225,1000,1517.54,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NO,64400,0,0.1,0.8,0.1,42.43710215216733,64.4,0
425,2000,912.29,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,Not recorded,97080,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,106.413530785167,48.54,0
285,2000,1144.3,0,Vehicle Theft,No Collision,Minor Damage,Police,YES,5500,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,4.8064318797518135,2.75,0
192,1000,1281.43,0,Multi-vehicle Collision,Rear Collision,Total Loss,Other,Not recorded,30700,0,0.1,0.7,0.2,23.957609857737058,30.7,0
285,2000,1101.85,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,NO,33480,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,30.385261151699417,16.74,0
98,2000,1082.1,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,Not recorded,65430,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,60.46576102023843,32.715,0
175,500,1185.44,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,YES,42680,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,36.00350924551221,85.36,0
259,2000,1175.07,0,Single Vehicle Collision,Side Collision,Minor Damage,Fire,Not recorded,87780,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,74.70193265082081,43.89,0
140,2000,979.26,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,YES,72800,0,0.2,0.6,0.2,74.34184996834344,36.4,0
231,500,920.81,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,YES,71190,1,0.0,0.8888888888888888,0.1111111111111111,77.31236628620454,142.38,0
186,500,922.85,0,Vehicle Theft,No Collision,Trivial Damage,Police,Not recorded,3600,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,3.9009589857506635,7.2,0
229,2000,1107.59,3000000,Single Vehicle Collision,Side Collision,Major Damage,Other,NO,62640,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,56.5552235032819,31.32,1
180,500,1272.46,0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,YES,69630,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,54.72077707747198,139.26,0
188,1000,1340.24,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,YES,76010,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,56.71372291529875,76.01,0
214,1000,1648.0,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,NO,44220,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,26.83252427184466,44.22,0
178,500,1381.14,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NO,57200,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,41.415062919037894,114.4,0
55,500,1198.44,8000000,Vehicle Theft,No Collision,Minor Damage,Police,NO,3080,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,2.570007676646307,6.16,1
90,2000,951.27,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,YES,75790,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,79.67243789880897,37.895,0
135,2000,1341.24,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NO,32670,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,24.35805672362888,16.335,0
277,2000,1177.57,0,Vehicle Theft,No Collision,Minor Damage,Police,Not recorded,3870,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,3.2864288322562567,1.935,0
211,1000,1055.09,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,Not recorded,91520,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,86.74141542427661,91.52,0
156,500,1479.48,0,Single Vehicle Collision,Front Collision,Major Damage,Other,YES,74690,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,50.483953821613,149.38,0
84,2000,1827.38,0,Vehicle Theft,No Collision,Trivial Damage,Police,YES,4620,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,2.5282097866891395,2.31,0
136,500,1169.62,0,Single Vehicle Collision,Side Collision,Major Damage,Police,YES,55000,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,47.02381970212548,110.0,0
310,500,1516.34,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,YES,59400,1,0.2222222222222222,0.6666666666666666,0.1111111111111111,39.17327248506272,118.8,0
123,2000,1270.21,0,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NO,55260,0,0.1111111111111111,0.8888888888888888,0.0,43.50461734673794,27.63,0
243,500,809.11,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,Not recorded,51400,0,0.1,0.7,0.2,63.5265909456069,102.8,0
36,1000,1115.81,0,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,YES,48780,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,43.71712029825866,48.78,0
146,1000,1457.65,5000000,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,NO,52380,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,35.93455219016911,52.38,1
154,1000,1041.36,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,Not recorded,74360,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,71.40662210954906,74.36,0
204,1000,1693.83,7000000,Single Vehicle Collision,Front Collision,Minor Damage,Police,Not recorded,53400,0,0.1,0.8,0.1,31.52618621703477,53.4,1
458,1000,1685.69,0,Single Vehicle Collision,Front Collision,Total Loss,Police,Not recorded,71800,0,0.2,0.6,0.2,42.5938339789641,71.8,0
147,500,1054.92,6000000,Single Vehicle Collision,Front Collision,Major Damage,Other,Not recorded,68240,1,0.125,0.875,0.0,64.68736965836271,136.48,1
279,2000,1333.97,6000000,Multi-vehicle Collision,Rear Collision,Major Damage,Other,Not recorded,61050,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,45.76564690360353,30.525,1
308,1000,1013.61,6000000,Parked Car,No Collision,Minor Damage,Police,Not recorded,5590,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,5.514941644222136,5.59,1
284,500,958.3,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,Not recorded,46860,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,48.89909214233539,93.72,0
108,2000,1112.04,6000000,Parked Car,No Collision,Minor Damage,Police,NO,4290,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,3.857774900183447,2.145,1
421,2000,1206.26,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,YES,78500,0,0.2,0.7,0.1,65.0771807073102,39.25,0
266,1000,763.67,0,Single Vehicle Collision,Side Collision,Total Loss,Police,YES,70830,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,92.74948603454372,70.83,0
412,500,1042.56,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,NO,68040,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,65.26243093922652,136.08,0
31,2000,1263.48,4000000,Single Vehicle Collision,Side Collision,Major Damage,Fire,Not recorded,63600,1,0.08333333333333333,0.75,0.16666666666666666,50.33716402317409,31.8,1
465,500,1006.99,6000000,Single Vehicle Collision,Side Collision,Minor Damage,Other,NO,43560,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,43.257629172087114,87.12,1
126,1000,1328.26,0,Single Vehicle Collision,Front Collision,Total Loss,Police,NO,60840,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,45.80428530558776,60.84,0
407,1000,1250.08,5000000,Multi-vehicle Collision,Side Collision,Total Loss,Police,Not recorded,68160,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,54.524510431332395,68.16,1
101,500,982.7,6000000,Parked Car,No Collision,Minor Damage,Police,NO,5170,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,5.26101556934975,10.34,1
187,1000,1412.06,5000000,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,Not recorded,57700,0,0.1,0.8,0.1,40.862286305114516,57.7,1
252,2000,1066.7,0,Multi-vehicle Collision,Front Collision,Total Loss,Other,NO,89520,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,83.92237742570545,44.76,0
229,2000,1585.54,0,Vehicle Theft,No Collision,Minor Damage,Police,NO,4620,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,2.9138337727209658,2.31,0
246,1000,1416.08,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,YES,45180,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,31.904977119936728,45.18,0
190,500,1246.03,0,Single Vehicle Collision,Side Collision,Total Loss,Other,YES,45100,0,0.2,0.7,0.1,36.1949551776442,90.2,0
95,2000,1356.64,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,YES,83160,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,61.29850218186106,41.58,0
205,2000,1387.7,4000000,Single Vehicle Collision,Rear Collision,Minor Damage,Police,NO,86130,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,62.06672912012683,43.065,1
41,1000,1004.14,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NO,48000,0,0.2,0.7,0.1,47.802099308861315,48.0,0
137,500,1107.07,0,Vehicle Theft,No Collision,Minor Damage,Police,NO,3300,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,2.980841319880405,6.6,0
194,500,1429.96,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NO,57200,0,0.2,0.7,0.1,40.00111891241713,114.4,0
128,1000,1074.99,0,Vehicle Theft,No Collision,Trivial Damage,Police,Not recorded,7590,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,7.060530795635308,7.59,0
150,1000,1007.0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,NO,80080,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,79.52333664349553,80.08,0
104,500,1052.85,0,Vehicle Theft,No Collision,Minor Damage,Police,NO,4800,0,0.2,0.7,0.1,4.559053996295769,9.6,0
163,1000,1200.33,4000000,Vehicle Theft,No Collision,Minor Damage,Police,Not recorded,3900,1,0.1,0.7,0.2,3.249106495713679,3.9,1
80,1000,1343.0,0,Single Vehicle Collision,Front Collision,Minor Damage,Other,Not recorded,90400,0,0.1,0.8,0.1,67.31198808637379,90.4,0
65,2000,1441.6,5000000,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,YES,62900,0,0.1,0.7,0.2,43.632075471698116,31.45,1
179,1000,1433.42,6000000,Single Vehicle Collision,Rear Collision,Major Damage,Police,YES,54200,1,0.1,0.7,0.2,37.81166720151805,54.2,1
372,2000,1368.57,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,NO,51800,0,0.1,0.7,0.2,37.849726356708096,25.9,0
398,500,862.19,0,Vehicle Theft,No Collision,Trivial Damage,Police,Not recorded,6600,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,7.654925248495111,13.2,0
213,500,871.46,0,Single Vehicle Collision,Side Collision,Total Loss,Fire,YES,74140,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,85.07562022353292,148.28,0
79,500,1863.04,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,NO,67800,0,0.2,0.7,0.1,36.39213328753006,135.6,0
232,2000,1181.64,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,Not recorded,55400,1,0.1,0.7,0.2,46.88399174029315,27.7,0
230,1000,1060.74,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,YES,49100,1,0.2,0.7,0.1,46.28844014555876,49.1,0
234,500,951.56,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,NO,98280,1,0.15384615384615385,0.7692307692307693,0.07692307692307693,103.28302997183573,196.56,0
240,500,1533.71,9000000,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,YES,66550,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,43.39151469312973,133.1,1
143,1000,1200.09,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,Not recorded,70400,0,0.2,0.7,0.1,58.662266996641925,70.4,0
266,500,1093.83,4000000,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,Not recorded,53280,1,0.08333333333333333,0.75,0.16666666666666666,48.70958009928417,106.56,1
89,1000,988.93,0,Single Vehicle Collision,Front Collision,Total Loss,Other,Not recorded,84590,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,85.53689341004925,84.59,0
229,1000,1331.94,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,NO,54560,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,40.96280613240837,54.56,0
245,1000,1361.45,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,YES,82170,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,60.35476881266297,82.17,0
50,2000,1188.51,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,Not recorded,61100,0,0.1,0.7,0.2,51.40890695071981,30.55,0
230,2000,1101.83,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,Not recorded,51900,1,0.1,0.7,0.2,47.1034551609595,25.95,0
17,1000,840.95,0,Parked Car,No Collision,Trivial Damage,Police,Not recorded,3440,0,0.125,0.75,0.125,4.090611808074201,3.44,0
163,1000,1503.21,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,YES,51390,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,34.18684016205321,51.39,0
29,1000,1722.5,0,Single Vehicle Collision,Side Collision,Major Damage,Other,Not recorded,76900,0,0.1,0.8,0.1,44.644412191582006,76.9,0
232,500,944.03,0,Single Vehicle Collision,Rear Collision,Minor Damage,Other,YES,77000,1,0.2,0.7,0.1,81.56520449561984,154.0,0
235,2000,1453.61,4000000,Single Vehicle Collision,Side Collision,Major Damage,Other,Not recorded,60320,1,0.15384615384615385,0.6923076923076923,0.15384615384615385,41.49668755718522,30.16,1
295,500,1672.88,0,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,YES,60700,0,0.2,0.7,0.1,36.28473052460427,121.4,0
22,1000,1248.05,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,YES,53280,0,0.1111111111111111,0.8888888888888888,0.0,42.690597331837665,53.28,0
286,500,1564.43,3000000,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,Not recorded,34290,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,21.918526236392808,68.58,1
257,1000,1280.88,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,NO,46980,0,0.0,0.8888888888888888,0.1111111111111111,36.677908937605395,46.98,0
